
SESSION 2 initiated 25-Aug-2017 17:13:54 for SUBJECT number 23

session	trial	pair	onset	dur	cue         	associate   
2	1	6	2008  	2002  	HAMMER      	pici22.jpg  
2	2	1	10014 	2002  	PUZZLE      	pici17.jpg  
2	3	7	18004 	2002  	ISLAND      	pico16.jpg  
2	4	8	26011 	2002  	PIN         	pico20.jpg  
2	5	4	34018 	1985  	BELL        	pici30.jpg  
2	6	5	42008 	2002  	PEBBLE      	pici18.jpg  
2	7	3	50015 	2002  	RAINBOW     	pico14.jpg  
2	8	2	58005 	2002  	CURTAIN     	pico11.jpg  


SESSION 2 ended 25-Aug-2017 17:15:45 for SUBJECT number 23




******************************************************************************


SESSION 3 ended 25-Aug-2017 17:18:15 for SUBJECT number 23




******************************************************************************
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
13	2	0		16.156	  NaN	0.0045		1		266		  NaN
13	3	1		16.156	  NaN	0.0064		1		267		  NaN
13	4	0		16.156	  NaN	0.0088		1		268		  NaN
13	5	0		16.156	  NaN	0.0099		1		269		  NaN
13	6	1		16.156	  NaN	0.0116		1		270		  NaN
13	7	0		16.156	  NaN	0.0109		1		271		  NaN
13	8	0		16.156	  NaN	0.0145		1		272		  NaN
13	9	1		16.156	  NaN	0.0005		1		273		  NaN
13	10	0		16.156	  NaN	0.0337		1		274		  NaN
13	11	0		16.156	  NaN	0.0017		1		275		  NaN
13	12	1		16.156	  NaN	0.0049		1		276		  NaN
13	13	0		16.156	  NaN	0.0101		1		277		  NaN
13	14	0		16.156	  NaN	0.0062		1		278		  NaN
13	15	0		16.156	  NaN	0.0103		1		279		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
14	1	0		15.763	  NaN	0.0054		1		286		  NaN
14	2	0		15.763	  NaN	0.0070		1		287		  NaN
14	3	1		15.763	  NaN	0.0090		1		288		  NaN
14	4	0		15.763	  NaN	0.0140		1		289		  NaN
14	5	0		15.763	  NaN	0.0102		1		290		  NaN
14	6	1		15.763	  NaN	-0.0046		1		291		  NaN
14	7	0		15.763	  NaN	0.0193		1		292		  NaN
14	8	0		15.763	  NaN	-0.0016		1		293		  NaN
14	9	1		15.763	  NaN	0.0001		1		294		  NaN
14	10	0		15.763	  NaN	0.0248		1		295		  NaN
14	11	0		15.763	  NaN	0.0059		1		296		  NaN
14	12	1		15.763	  NaN	0.0075		1		297		  NaN
14	13	0		15.763	  NaN	0.0127		1		298		  NaN
14	14	0		15.763	  NaN	0.0110		1		299		  NaN
14	15	0		15.763	  NaN	0.0125		1		300		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
15	1	0		15.945	  NaN	0.0081		1		307		  NaN
15	2	0		15.945	  NaN	0.0094		1		308		  NaN
15	3	1		15.945	  NaN	0.0113		1		309		  NaN
15	4	0		15.945	  NaN	0.0174		1		310		  NaN
15	5	0		15.945	  NaN	0.0145		1		311		  NaN
15	6	1		15.945	  NaN	-0.0002		1		312		  NaN
15	7	0		15.945	  NaN	0.0223		1		313		  NaN
15	8	0		15.945	  NaN	0.0032		1		314		  NaN
15	9	1		15.945	  NaN	0.0050		1		315		  NaN
15	10	0		15.945	  NaN	0.0247		1		316		  NaN
15	11	0		15.945	  NaN	0.0083		1		317		  NaN
15	12	1		15.945	  NaN	0.0097		1		318		  NaN
15	13	0		15.945	  NaN	0.0160		1		319		  NaN
15	14	0		15.945	  NaN	0.0134		1		320		  NaN
15	15	0		15.945	  NaN	0.0151		1		321		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
16	1	0		15.128	  NaN	0.0093		1		328		  NaN
16	2	0		15.128	  NaN	0.0107		1		329		  NaN
16	3	1		15.128	  NaN	0.0125		1		330		  NaN
16	4	0		15.128	  NaN	0.0356		1		331		  NaN
16	5	0		15.128	  NaN	-0.0010		1		332		  NaN
16	6	1		15.128	  NaN	0.0174		1		333		  NaN
16	7	0		15.128	  NaN	0.0408		1		334		  NaN
16	8	0		15.128	  NaN	0.0044		1		335		  NaN
16	9	1		15.128	  NaN	0.0058		1		336		  NaN
16	10	0		15.128	  NaN	0.0220		1		337		  NaN
16	11	0		15.128	  NaN	0.0073		1		338		  NaN
16	12	1		15.128	  NaN	0.0320		1		339		  NaN
16	13	0		15.128	  NaN	0.0511		1		340		  NaN
16	14	0		15.128	  NaN	0.0143		1		341		  NaN
16	15	0		15.128	  NaN	-0.0025		1		342		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
17	1	0		15.518	  NaN	0.0117		1		349		  NaN
17	2	0		15.518	  NaN	0.0130		1		350		  NaN
17	3	1		15.518	  NaN	0.0150		1		351		  NaN
17	4	0		15.518	  NaN	0.0200		1		352		  NaN
17	5	0		15.518	  NaN	0.0016		1		353		  NaN
17	6	1		15.518	  NaN	0.0034		1		354		  NaN
17	7	0		15.518	  NaN	0.0203		1		355		  NaN
17	8	0		15.518	  NaN	0.0066		1		356		  NaN
17	9	1		15.518	  NaN	0.0083		1		357		  NaN
17	10	0		15.518	  NaN	0.0241		1		358		  NaN
17	11	0		15.518	  NaN	0.0118		1		359		  NaN
17	12	1		15.518	  NaN	0.0134		1		360		  NaN
17	13	0		15.518	  NaN	0.0292		1		361		  NaN
17	14	0		15.518	  NaN	-0.0023		1		362		  NaN
17	15	0		15.518	  NaN	0.0020		1		363		  NaN
trial	TR	prompt active	speed	ds	flip error	Found File #	ThisTR	CategSep
18	1	0		15.685	  NaN	0.0138		1		370		  NaN
18	2	0		15.685	  NaN	0.0132		1		371		  NaN
18	3	1		15.685	  NaN	-0.0014		1		372		  NaN
18	4	0		15.685	  NaN	0.0163		1		373		  NaN
18	5	0		15.685	  NaN	0.0037		1		374		  NaN
18	6	1		15.685	  NaN	0.0053		1		375		  NaN
18	7	0		15.685	  NaN	0.0231		1		376		  NaN
18	8	0		15.685	  NaN	0.0087		1		377		  NaN
18	9	1		15.685	  NaN	0.0107		1		378		  NaN
18	10	0		15.685	  NaN	0.0274		1		379		  NaN
18	11	0		15.685	  NaN	0.0142		1		380		  NaN
18	12	1		15.685	  NaN	-0.0010		1		381		  NaN
18	13	0		15.685	  NaN	0.0302		1		382		  NaN
18	14	0		15.685	  NaN	0.0024		1		383		  NaN
18	15	0		15.685	  NaN	0.0042		1		384		  NaN
